ndc_id,ndc_code,location_id
2827,0406-5111-01,118
7747,71093-127-05,109
11543,47335-326-88,123
4884,0990-7984-20,29
8336,0990-7984-13,29
9941,0990-7983-03,29
8405,0990-7984-23,24
1327,0409-9045-17,2
6205,0409-9045-01,2
8788,0409-1966-12,85
8796,0409-1966-12,85
11863,0409-1896-20,2
12196,60505-4743-1,71
54,60505-4741-1,142
3684,60505-4745-1,142
1862,61703-339-50,20
6144,61703-339-22,20
12419,60505-3847-6,71
3018,63323-671-20,11
1877,65219-464-50,159
5292,55150-256-50,33
12644,55150-254-10,33
96,11534-195-01,170
6414,83090-002-10,172
13052,0409-1134-05,2
5392,0409-1323-05,24
13311,55150-335-01,33
8207,63323-806-50,10
13464,63323-455-01,45
13516,65282-1605-1,114
13678,55150-160-72,34
13883,0409-3793-01,2
9709,43547-602-10,167
13996,62332-600-25,199
2843,0409-1176-30,2
14069,0409-6695-01,2
1668,0409-9104-20,24
659,0054-0374-25,194
1679,0009-4992-02,89
4069,65219-468-50,58
747,23155-473-44,212
9817,23155-473-42,213
6933,0338-0048-03,14
4151,0409-9630-05,2
2601,70121-1389-7,218
939,55150-165-05,34
3058,0338-0553-18,12
3201,65282-1510-1,178
4767,76045-107-10,10
4631,0409-4888-20,24
5000,0143-9606-01,6
5320,0409-4283-01,24
5509,71288-505-03,65
5514,71288-505-03,65
9682,68001-313-56,59
1015,70069-061-10,18
2123,70069-064-10,18
11896,16729-295-34,8
5362,61703-600-05,2
7940,61703-150-05,20
10107,72888-154-30,21
10122,0409-1660-20,2
12086,0338-0017-41,28
831,79672-613-01,39
10210,79672-613-04,40
10231,63323-851-50,45
10267,59417-106-10,50
10376,0409-2596-05,24
7632,42858-162-01,61
10382,0409-3815-12,24
10403,76297-001-41,40
10457,0338-1130-04,25
8280,57664-052-88,0
11174,65862-706-80,55
10554,60505-6282-7,71
12433,63323-495-27,11
964,0409-1560-10,23
964,0409-1560-10,85
10753,71288-700-06,31
3442,63323-286-20,10
2412,63323-287-21,88
12866,63323-287-20,89
1093,47781-176-01,94
3125,47781-180-01,94
6432,0338-0049-31,25
6442,0338-0049-31,25
7467,0338-0049-38,25
9439,0338-0049-11,27
10909,0338-0049-04,27
14201,0338-0049-18,27
9446,0338-0049-11,26
4706,63323-288-11,10
4709,63323-288-11,10
5599,63323-285-20,10
436,0409-4713-02,2
11939,0409-4277-02,2
3154,0409-4713-32,24
11939,0409-4277-02,23
12022,0409-4776-01,23
6872,0143-9931-25,7
13261,63323-491-57,11
7063,63323-492-57,88
11470,63323-492-37,88
6973,0409-3301-10,2
1182,0409-2815-01,24
13895,0406-5115-01,118
9518,43598-438-01,122
7718,0264-7800-10,119
9918,0990-7983-03,24
11765,0990-7983-02,24
13302,64850-501-01,67
12558,0409-1163-01,2
8797,0409-1966-12,85
2151,55150-296-10,34
2561,0409-1761-10,2
12194,60505-4743-1,71
12222,43598-305-62,63
12230,63323-472-37,10
1869,61703-339-50,20
6552,61703-339-56,20
9830,63323-411-10,10
12414,55150-172-30,34
13441,63323-186-02,10
4112,63323-186-10,45
12563,65219-462-10,58
3412,55150-251-10,162
3523,65862-116-01,5
12908,42806-344-01,166
13568,42806-341-01,166
5062,0641-6125-25,46
7372,0641-6127-25,46
13195,0641-6126-25,46
6686,63323-202-02,45
952,43547-606-10,41
6480,43547-605-10,41
13913,43547-603-10,42
14110,63323-462-31,11
8427,61703-408-41,2
1845,0517-1001-25,206
3926,65219-472-20,58
3934,65219-472-20,58
7336,0781-3494-95,208
747,23155-473-44,165
4476,70121-1389-1,216
5813,70121-1388-8,218
2914,0338-0553-11,27
3073,0338-0553-18,26
7723,65282-1505-1,178
4490,0409-0155-02,2
4494,0409-0155-02,24
7609,76045-010-11,10
3789,65219-065-05,159
9340,66215-102-03,233
4847,61703-124-40,20
5175,68001-283-27,8
5323,0409-4283-01,24
5781,0338-9555-24,12
6301,63323-924-10,10
1376,0338-1049-02,14
7388,70069-064-25,17
10094,16729-295-12,19
1343,0338-0017-02,12
5015,0338-0023-02,28
8630,0338-0017-18,28
5849,0990-7922-09,30
3667,0409-3177-01,24
3668,0409-3177-01,24
6631,0409-3178-03,24
10170,55150-255-20,33
10435,79672-613-03,38
10264,59417-106-10,50
10270,59417-106-10,50
2051,59417-116-01,52
4244,42858-167-01,61
7629,42858-162-01,61
12879,76297-001-11,40
1520,76297-001-21,62
5157,76297-001-31,62
10461,43598-976-58,16
12589,57664-051-88,0
3872,64850-554-01,67
13109,0009-3073-23,3
10545,72205-101-01,69
13502,63323-486-17,10
11963,0019-1188-81,76
5947,0409-1582-29,2
12797,0409-1582-10,2
841,0409-1559-10,23
1579,0409-1560-29,23
574,0409-1610-50,85
10763,71288-700-06,31
13412,63323-286-00,89
4460,68968-5555-3,97
4820,0338-0049-10,25
14192,0338-0049-18,27
10912,0338-0049-04,28
10993,63323-288-21,10
4704,63323-288-11,11
5601,63323-285-20,11
6287,63323-285-63,11
7872,70010-113-01,106
12022,0409-4776-01,2
7080,0409-4282-02,24
3150,0409-4713-32,23
5308,0409-4276-02,23
5861,0409-4278-01,23
9343,0832-7122-11,48
11138,0832-7123-11,48
533,63323-488-17,10
13740,63323-483-57,11
13266,63323-491-57,88
410,63323-484-57,45
9031,63323-483-27,45
13262,63323-491-57,45
1185,0409-2815-01,2
11214,0409-1454-20,2
11213,0409-1454-20,24
11857,0009-0280-52,3
12203,66794-228-41,115
3502,0406-5114-01,118
2380,0703-0113-03,121
5486,43066-557-12,12
5922,47335-326-08,0
11528,47335-326-83,0
7700,0264-7800-10,119
5234,0990-7983-09,29
8346,0990-7984-13,29
8392,0990-7984-23,29
13856,0990-7984-36,29
5232,0990-7983-09,24
11773,0990-7983-02,24
4912,64850-502-01,67
2314,0409-1165-02,2
12555,0409-1163-01,2
6202,0409-9045-01,85
11699,0409-1165-01,85
12553,0409-1163-01,85
2803,50742-448-60,127
11831,0409-1966-07,2
11836,0409-1966-07,24
12269,0409-1966-05,85
12123,76045-211-20,10
1256,60505-4740-1,73
12218,43598-305-62,145
1871,61703-339-50,2
12316,66794-230-42,64
12365,63323-411-25,10
7839,55150-195-20,34
3642,55150-249-50,34
12465,63323-186-00,10
3115,63323-185-10,10
5296,55150-256-50,162
1894,43547-413-09,168
13144,83090-005-10,172
12718,0409-1159-10,85
5385,0409-1323-05,24
13353,68308-115-01,175
13909,43547-603-10,167
608,16729-484-45,8
1407,16729-484-90,19
223,65219-466-60,207
3938,65219-472-20,207
5837,0781-3495-95,208
9821,23155-473-42,213
8668,50458-588-01,214
8936,63323-493-97,89
2592,70121-1389-7,218
5812,70121-1388-8,213
6876,63323-280-10,10
7802,63323-280-04,45
2930,0338-0553-11,26
3633,0641-6007-10,46
7970,76045-009-06,58
4313,71225-126-05,240
7930,0409-4888-10,2
7933,0409-4888-10,85
589,76329-3390-1,134
6300,63323-924-10,45
6315,63323-924-10,45
7145,55150-314-01,33
7556,0068-0597-01,52
9525,63323-351-20,11
9766,63323-466-37,10
1949,16729-295-33,8
10126,0409-1660-20,23
515,0409-1596-10,24
523,0409-1596-10,24
13584,0338-0017-38,26
8123,71288-164-50,31
823,79672-613-01,38
13665,63323-854-10,10
3688,0832-0465-60,47
3626,59417-101-10,50
2768,59417-105-10,51
11155,0409-3814-12,24
2649,76297-001-01,39
5164,76297-001-31,39
1730,43598-975-58,63
11222,0409-9094-31,2
10506,64850-550-01,67
1055,68180-659-07,68
1436,63323-482-57,10
1963,63323-485-57,10
14250,0409-1283-37,2
974,0409-1560-10,23
10962,0409-1559-30,85
13409,63323-286-00,11
4817,0338-0049-10,25
7295,0338-0049-48,25
7459,0338-0049-38,27
4785,0338-0049-41,28
10901,0338-0049-04,28
889,0338-9553-50,13
4710,63323-288-11,10
6816,70010-116-01,106
431,0409-4713-02,2
5121,0409-4276-01,24
11726,0409-4277-01,23
3145,0409-4713-32,85
13696,13107-073-01,111
422,63323-484-57,10
536,63323-488-17,11
1490,63323-492-31,88
13271,63323-491-57,88
12317,0409-1174-10,2
6971,0409-3301-10,24
12326,0409-1174-10,24
11322,66794-229-41,116
11505,43066-555-24,12
11593,55150-162-05,33
9729,0264-7800-09,119
7704,0264-7800-10,120
11653,0990-7983-61,24
9331,64850-505-01,67
13719,0409-1160-01,2
6203,0409-9045-01,24
2804,50742-448-60,127
4983,0409-2308-01,2
11822,0409-1966-07,85
12118,76045-211-20,58
4122,0169-7708-21,139
12190,60505-4743-1,73
12240,55150-324-25,33
12310,66794-230-42,64
5093,60505-3849-5,73
4120,63323-186-10,45
12622,63323-185-20,10
5290,55150-256-50,34
12665,63323-083-05,10
12711,0409-3299-06,85
12856,23155-601-42,64
91,11534-195-01,170
13149,83090-005-10,171
279,83090-006-10,172
13158,83090-005-10,172
2302,16729-525-08,19
3961,63323-519-10,10
6610,0409-4903-34,2
133,0406-1170-03,117
13579,54288-166-01,184
13589,0338-0125-03,25
3280,55150-158-72,34
13695,71357-002-10,186
6348,0409-3796-01,23
6709,43547-607-10,41
951,43547-606-10,167
1407,16729-484-90,9
14315,65219-445-20,201
8408,65162-027-09,205
171,0054-0375-25,194
4043,63323-412-10,10
4671,55150-238-05,33
2073,0781-3493-95,208
2427,63323-496-97,10
5556,55150-164-02,34
3057,0338-0553-18,12
2925,0338-0553-11,26
3021,0409-2053-10,2
7610,76045-010-11,10
5746,0409-5555-02,2
4297,55150-393-01,33
4330,71225-126-06,240
4450,63323-421-02,45
9001,0409-4888-50,2
7124,71288-725-32,31
5697,0409-2634-01,2
8161,0781-3220-95,136
6268,0409-3365-10,2
7540,23155-600-41,165
8512,0338-0502-03,12
8962,0409-0152-24,256
9681,68001-313-56,59
9956,16729-432-93,19
10043,63323-165-30,11
13772,63323-466-31,11
8174,70069-064-01,18
10132,0409-1660-20,23
1340,0338-0017-02,27
4008,0338-0017-31,27
8629,0338-0017-18,28
14212,0990-7922-02,29
5042,71288-163-30,32
10398,0409-6637-14,24
6034,68180-558-09,37
10442,79672-613-03,40
10447,79672-613-03,40
4256,42858-167-01,60
5410,42858-166-01,60
10410,76297-001-41,39
12587,57664-051-88,66
10515,64850-550-01,67
4780,68180-658-06,35
5604,60505-6282-6,72
11970,0019-1188-81,76
10923,57664-607-88,66
10928,57664-607-88,66
13602,57664-608-88,66
4932,0409-1610-50,2
13412,63323-286-00,10
14059,63323-286-63,11
4794,0338-0049-41,25
4813,0338-0049-10,27
6441,0338-0049-31,26
10913,0338-0049-04,26
1856,60793-700-10,100
3298,63323-285-23,10
12689,0009-0775-26,3
5315,0409-4276-02,24
11091,0641-6039-01,46
13272,63323-491-57,10
6633,0641-6030-01,46
11228,0641-6026-05,46
1129,63323-710-50,11
1132,63323-710-50,11
11305,0009-0280-02,3
11318,66794-229-41,116
11604,55150-162-05,33
9926,0990-7983-03,29
11768,0990-7983-02,24
9330,64850-505-01,67
11717,0990-7120-07,30
11925,55150-209-02,33
3672,60505-4745-1,71
6022,60505-4744-1,142
4995,0338-0644-04,148
12381,55150-201-20,33
12960,55150-198-30,33
2353,55150-250-50,34
4558,55150-168-30,34
12497,63323-671-00,10
12658,51754-5012-4,163
12663,63323-083-05,10
1895,43547-413-09,41
4393,43547-410-09,168
12978,11534-196-01,170
4721,0409-1159-01,24
5633,0409-9137-05,24
7086,66794-162-02,51
13572,54288-166-01,184
13573,54288-166-01,184
3473,63323-201-10,10
6338,59651-723-01,188
13817,0409-6102-26,85
6352,0409-3796-01,23
943,43547-606-10,41
6481,43547-605-10,41
9707,43547-602-10,41
952,43547-606-10,167
6708,43547-607-10,42
13994,62332-600-25,199
14085,83090-007-10,171
7676,61703-350-10,2
7235,0338-9543-04,12
653,0054-0374-25,194
2045,0054-0373-25,194
1976,63323-412-25,45
208,65219-466-60,159
745,23155-473-44,211
9817,23155-473-42,211
266,76045-106-10,58
3211,65282-1510-1,178
4489,0409-0155-02,24
7977,76045-009-06,10
7612,76045-010-11,58
9016,0409-4888-50,2
4640,0409-4888-20,85
8501,0409-4888-12,85
4659,71288-728-32,32
5689,0409-2634-01,23
5319,0409-4283-01,24
587,76329-3390-1,134
6299,63323-924-10,45
7667,55150-221-10,33
10022,16729-512-43,9
1414,0338-3814-50,12
11897,16729-295-34,8
7938,61703-150-05,20
4360,0409-1434-01,24
13663,63323-854-10,10
6109,59417-102-10,51
10369,0409-2596-05,24
3431,42858-164-01,60
7636,42858-162-01,60
12871,76297-001-11,39
5163,76297-001-31,40
1514,76297-001-21,62
5164,76297-001-31,62
10510,64850-550-01,67
10581,63323-485-27,10
10574,63323-485-27,45
10687,0409-1312-36,2
8839,0409-4264-01,23
12398,0409-1587-50,2
3445,63323-286-20,10
3440,63323-286-20,89
6141,47781-178-01,95
14193,0338-0049-18,25
6445,0338-0049-31,27
4824,0338-0049-10,26
4801,0338-0049-41,28
7281,0338-0049-48,28
11027,70010-112-01,106
11149,0409-4279-02,2
11726,0409-4277-01,2
12028,0409-4776-01,24
13703,13107-073-01,111
2511,63323-492-27,10
13270,63323-491-57,10
416,63323-484-57,88
6974,0409-3301-10,2
6974,0409-3301-10,24
11389,0641-6247-25,46
3507,72205-135-91,69
11411,63323-208-05,11
6016,0703-0110-03,121
11619,0264-7800-20,120
11625,0264-7800-20,120
4240,64850-500-01,67
2140,55150-296-10,33
2147,55150-296-10,34
8190,0338-1075-02,12
2880,0338-1077-02,27
13470,0338-0644-06,12
12374,81284-522-01,149
9373,55150-197-20,34
6047,63323-426-05,10
7962,65219-460-20,159
2532,63323-185-50,45
12637,55150-254-10,34
8023,11534-192-01,170
1303,16729-526-08,19
6680,63323-202-02,10
9160,59651-724-05,4
6704,43547-607-10,41
2538,0338-0004-02,13
14001,0409-1362-01,2
615,16729-484-45,19
4219,0338-9543-06,12
1557,0338-9543-02,28
7222,0338-9543-04,28
647,0054-0374-25,193
8148,63323-412-02,45
12543,0409-4910-34,2
2332,50458-587-01,173
5462,50458-586-01,214
5828,70121-1388-8,216
2594,70121-1389-7,217
2586,70121-1389-7,213
5548,55150-164-02,33
9400,55150-161-02,34
7614,76045-010-11,10
4297,55150-393-01,174
4309,71225-126-05,239
4454,61703-161-05,2
8483,0409-4888-12,85
4665,71288-728-32,32
6723,0409-5160-10,2
5696,0409-2634-01,23
5180,70436-203-80,83
5330,0409-4283-01,113
5331,0409-4283-01,113
548,0169-2800-15,137
5509,71288-505-03,31
6321,63323-924-10,45
9706,16729-239-93,8
9961,16729-432-93,19
13476,63323-465-57,11
8963,0409-3189-10,2
514,0409-1596-10,23
7404,0409-1638-02,23
4011,0338-0017-31,26
8629,0338-0017-18,27
10339,0990-7923-20,29
3596,0409-3183-01,24
3321,79672-613-02,38
384,79672-613-05,39
6471,63323-852-25,45
10625,63323-851-15,45
3621,59417-101-10,52
11908,16729-136-00,9
5158,76297-001-31,40
5105,0409-9094-61,24
12162,71288-563-85,65
12927,57664-049-88,66
10552,60505-6282-7,71
5954,63323-486-57,11
13504,63323-486-17,11
11850,70436-116-82,83
7754,70436-117-80,84
399,0409-1749-29,2
7775,0409-2305-05,2
689,63323-286-23,89
2527,0409-4887-10,24
10827,0409-4887-20,85
4789,0338-0049-41,12
6440,0338-0049-31,27
7456,0338-0049-38,27
9235,0338-0049-02,28
14183,0338-0049-18,28
14207,0338-0049-18,28
1922,70010-115-01,106
5308,0409-4276-02,2
12023,0409-4776-01,2
5854,0409-4278-01,24
11065,0409-4275-01,24
425,0409-4713-02,85
409,63323-484-57,88
3530,63323-481-57,45
6969,0409-3301-10,2
1181,0409-2815-01,23
11258,0409-3977-03,2
12107,0406-5113-01,117
12110,0406-5113-01,118
11441,47335-993-01,64
13837,0990-7984-36,24
2016,0338-0431-03,27
683,82154-0449-1,130
2320,61314-396-01,136
12135,0169-7704-21,139
58,60505-4741-1,73
12245,55150-324-25,33
9626,55150-323-25,34
5586,63323-411-12,10
6282,55150-196-99,34
12380,55150-201-20,34
12480,64253-020-30,153
5186,0409-2346-32,2
9421,23155-601-41,165
4133,42806-339-01,166
367,0169-4772-12,137
284,83090-006-10,172
13283,66794-160-02,115
8210,63323-806-50,10
1356,0409-7620-03,2
6215,54288-164-01,183
5399,55150-159-74,34
13879,0409-3793-01,24
13911,43547-603-10,42
4514,0409-6695-02,2
14332,0409-6660-75,24
7675,61703-350-10,2
4225,0338-9543-06,28
7241,0338-9543-04,28
9225,65162-025-09,205
7893,0409-1630-10,2
2854,0338-0499-06,25
287,0990-6139-22,30
2918,0338-0553-11,26
3067,0338-0553-18,26
2958,63323-162-01,11
3779,0338-1055-48,27
5442,36000-283-25,237
4169,63323-725-10,45
7922,0409-4888-10,23
5322,0409-4283-01,113
6736,71288-115-30,32
8516,70069-752-25,17
7542,23155-600-41,165
9956,16729-432-93,8
10012,0143-9250-10,6
6251,0338-3410-50,13
6254,0338-3410-50,13
10078,0409-7037-10,15
10079,0409-7037-10,16
5366,61703-600-05,20
12157,0338-0017-03,25
10136,0338-0023-03,26
12158,0338-0017-03,28
14233,16729-501-43,8
10180,55150-255-20,33
8136,55150-252-20,34
10205,79672-613-04,39
829,79672-613-01,40
10193,79672-613-04,40
10626,63323-851-15,10
3161,59417-104-10,49
10271,59417-106-10,49
3098,59417-120-01,50
8832,16729-137-16,8
12889,76297-001-11,40
4757,57664-088-88,66
6229,57664-086-88,66
5957,63323-486-57,10
13511,63323-486-17,11
6134,47781-178-01,94
9129,0338-0049-03,25
10914,0338-0049-04,27
14191,0338-0049-18,28
1641,63323-285-65,10
1107,0009-0728-09,3
3141,0409-4713-32,2
3148,0409-4713-32,24
11728,0409-4277-01,24
5305,0409-4276-02,23
11727,0409-4277-01,85
11106,71093-131-03,109
13697,13107-073-01,111
8115,63323-487-37,45
12321,0409-1174-10,2
11417,63323-208-05,10
1885,0406-5116-01,117
2832,0406-5111-01,117
3492,0406-5114-01,117
13041,0406-5112-01,117
3501,0406-5114-01,118
11610,16729-277-35,8
11638,0264-7800-20,120
9541,0990-7984-37,29
2309,0409-1165-02,85
4980,0409-2308-01,24
4130,0169-7703-21,137
2558,0409-1761-10,2
3673,60505-4745-1,73
3679,60505-4745-1,142
12341,60505-4739-1,142
1864,61703-339-50,2
12353,0409-1985-30,2
12962,55150-198-30,151
3645,55150-249-50,33
3557,55150-170-30,34
12698,0009-0005-01,3
5972,0409-3299-05,85
13565,42806-341-01,166
13061,43547-412-09,41
2763,83090-001-10,172
13048,0409-1134-05,24
12721,0409-1159-10,85
13283,66794-160-02,51
13522,65282-1605-1,179
1373,63323-201-02,10
6681,63323-202-02,45
6337,59651-723-01,4
6086,0409-6102-10,2
7623,64380-789-32,192
9711,43547-602-10,42
8043,16729-483-03,8
8033,16729-483-03,19
7224,0338-9543-04,28
7229,0338-9543-04,28
9555,0409-5820-01,2
3986,0054-0372-25,193
221,65219-466-60,58
2067,0781-3493-95,136
5831,0781-3495-95,136
747,23155-473-44,213
8673,50458-588-01,215
8379,65862-063-59,111
8096,70121-1388-1,213
2898,62135-668-90,160
7734,65282-1505-1,114
4772,76045-107-10,10
3452,0409-4596-20,2
4013,0409-7810-22,24
5745,0409-5555-02,2
4337,71225-126-06,239
441,50742-405-10,126
7926,0409-4888-10,24
9014,0409-4888-50,24
9015,0409-4888-50,23
6937,0597-0495-60,77
5002,0143-9606-01,6
5789,0338-9555-24,12
7117,63323-924-30,45
8370,65219-447-20,159
8511,0338-0502-03,12
2989,63323-466-17,10
13482,63323-465-57,11
1419,0338-3814-50,12
6759,72888-154-05,21
4357,0409-1434-01,24
13587,0338-0017-38,27
9610,0990-7922-55,29
1118,0990-7923-36,30
14215,0990-7922-02,30
6035,68180-558-09,37
10188,68180-557-09,37
388,79672-613-05,39
10198,79672-613-04,40
10225,0065-0397-05,43
3165,59417-104-10,50
7306,0832-1055-10,47
855,16729-137-00,19
11534,0409-2344-88,2
1515,76297-001-21,39
2650,76297-001-01,39
2655,76297-001-01,40
12879,76297-001-11,62
5885,64850-555-01,67
9482,60505-6282-3,71
10580,63323-485-27,10
10582,63323-485-27,10
11955,0019-1188-81,76
13599,57664-608-88,66
10731,0409-2305-17,23
13414,63323-286-00,10
12868,63323-287-20,11
4279,0409-4887-50,85
10876,68968-5552-3,97
4824,0338-0049-10,27
4806,0338-0049-41,26
4804,0338-0049-41,28
1858,60793-700-10,101
5595,63323-285-20,11
3140,0409-4713-32,2
3140,0409-4713-32,24
11078,0409-4275-01,23
12028,0409-4776-01,85
13707,13107-073-01,111
1121,63323-489-27,10
13271,63323-491-57,11
6968,0409-3301-10,24
11430,0406-5117-01,117
11456,0703-0018-01,23
11505,43066-555-24,13
11513,71093-128-05,109
11608,16729-277-35,19
7698,0264-7800-10,120
3342,0990-7983-55,29
11701,0409-1165-01,85
11802,0409-2308-02,2
12270,0409-1966-05,2
12264,0409-1966-05,24
8793,0409-1966-12,85
12521,0990-7953-09,30
1222,0409-2066-05,85
6420,0409-6625-35,2
2564,0409-1761-10,2
12225,43598-305-62,147
1865,61703-339-50,20
6279,55150-196-99,151
12463,63323-186-00,45
7342,0338-0070-10,28
12583,72888-125-26,22
3420,55150-251-10,34
8047,65219-572-10,16
5973,0409-3299-05,24
1279,55150-225-05,33
9417,23155-601-41,165
4138,42806-339-01,166
2292,16729-525-08,8
2300,16729-525-08,8
2245,0409-1159-10,2
2241,0409-1159-10,85
5387,0409-1323-05,2
13285,66794-160-02,115
13289,66794-160-02,51
7792,63323-806-02,10
13571,54288-166-01,184
3844,0409-6102-02,24
9721,43547-602-10,42
1673,62332-599-25,198
8042,16729-483-03,8
611,16729-484-45,19
445,42806-801-01,166
4202,0338-9543-06,12
7243,0338-9543-04,28
20,64253-400-91,153
2057,55150-239-30,33
6762,55150-237-01,34
9825,23155-473-42,213
2291,0409-4911-34,2
2589,70121-1389-7,217
5829,70121-1388-8,217
2587,70121-1389-7,213
3060,0338-0553-18,26
2963,63323-162-01,10
4494,0409-0155-02,2
7617,76045-010-11,10
4019,36000-282-25,12
9370,63323-724-05,10
4315,71225-126-05,240
9009,0409-4888-50,24
8500,0409-4888-12,23
9193,71288-722-32,31
6308,63323-924-10,10
8449,0143-9251-10,7
10046,63323-467-57,11
10077,0409-7037-10,15
3528,72888-153-05,21
523,0409-1596-10,23
9487,0338-0017-10,25
12156,0338-0017-03,25
2606,16729-502-43,9
10176,55150-255-20,34
10183,55150-255-20,34
1024,0409-4916-14,2
10435,79672-613-03,39
10438,79672-613-03,39
10222,43547-406-50,42
4608,0641-6059-01,46
9049,0641-6057-25,46
799,59417-117-01,50
853,16729-137-00,8
10350,71288-205-03,31
12932,57664-049-88,0
6924,64850-553-01,67
5961,63323-486-57,45
10925,57664-607-88,66
4367,0409-1805-01,23
4925,0409-1610-50,85
10760,71288-700-06,65
2524,0409-4887-10,24
13214,47781-179-01,94
9134,0338-0049-03,27
9450,0338-0049-11,26
4827,0338-0049-10,28
9236,0338-0049-02,28
7070,0409-4282-02,2
11949,0409-4277-02,2
7076,0409-4282-02,23
5311,0409-4276-02,85
1781,0641-6054-25,46
534,63323-488-17,10
7056,63323-492-57,10
7060,63323-492-57,45
9354,0641-6025-10,46
12100,0406-5113-01,117
5484,43066-557-12,13
11595,55150-162-05,34
3891,0264-7800-00,120
4884,0990-7984-20,24
8327,0990-7984-13,24
8330,0990-7984-13,24
11648,0990-7983-61,24
1328,0409-9045-17,2
12552,0409-1163-01,2
2019,0338-0431-03,25
8783,0409-1966-12,24
11837,0409-1966-07,24
3686,60505-4745-1,73
12186,60505-4743-1,142
12349,60505-4739-1,142
13472,0338-0644-06,12
12355,0409-1985-30,2
9835,63323-411-10,45
2999,55150-169-10,34
3259,63323-671-50,10
1904,42806-345-01,166
3234,11534-191-01,170
13017,83090-003-10,171
6411,83090-002-10,172
1312,16729-526-08,9
1371,63323-201-02,11
13673,55150-160-72,33
1756,0409-6102-25,2
1752,0409-6102-25,85
6483,43547-605-10,167
7641,0409-1180-69,23
1412,16729-484-90,9
607,16729-484-45,19
163,0338-0411-02,12
14075,0409-6695-01,2
4209,0338-9543-06,28
1627,65162-026-09,205
2108,0054-0370-25,194
212,65219-466-60,159
2191,65219-474-10,159
2207,65219-474-10,207
222,65219-466-60,58
2210,65219-474-10,58
3931,65219-472-20,58
5844,0781-3495-95,209
749,23155-473-44,165
2252,23155-473-41,213
2466,0409-4910-34,2
2281,0409-4911-34,24
2289,0409-4911-34,24
2331,50458-587-01,173
2344,65862-063-01,111
6370,65862-062-99,5
2591,70121-1389-7,218
5560,55150-164-02,33
7806,63323-280-04,45
4725,76045-105-20,10
7622,76045-010-11,10
5441,36000-283-25,12
4024,36000-282-25,237
4186,0409-4900-14,24
4326,71225-126-05,239
4536,0641-1495-35,7
9018,0409-4888-50,2
9017,0409-4888-50,23
4851,0409-1403-10,2
6725,0409-5160-10,15
5338,0781-3220-92,136
8169,0781-3220-95,243
545,0169-2800-15,137
7098,63323-924-30,45
13770,63323-466-31,10
9493,0338-0017-11,26
12082,0338-0017-41,28
7602,0990-7930-02,30
13735,0990-7930-09,30
3469,0409-3178-02,2
6631,0409-3178-03,2
6037,68180-558-09,35
3329,79672-613-02,39
6474,63323-852-25,10
3082,63323-853-25,45
6467,63323-852-25,45
10236,63323-851-50,45
6113,59417-102-10,51
14129,59417-107-10,51
3159,59417-104-10,52
5424,42858-166-01,61
10412,76297-001-41,39
232,0338-1130-06,27
10483,71288-563-84,31
4755,57664-088-88,0
9643,0009-3073-22,3
9854,72205-101-07,69
5964,63323-486-57,11
10569,63323-485-27,11
1964,63323-485-57,45
1071,0019-1188-27,74
914,0409-1283-31,2
4373,0409-1805-01,23
9973,70436-119-80,84
12397,0409-1587-50,2
1584,0409-1560-29,23
5949,0409-1582-29,85
10956,0409-1559-30,85
7776,0409-2305-05,23
14062,63323-286-63,88
7398,63323-286-35,89
4761,0409-7299-25,24
12075,47781-174-01,95
6433,0338-0049-31,12
10913,0338-0049-04,12
14188,0338-0049-18,12
6433,0338-0049-31,25
9234,0338-0049-02,28
5864,0409-4278-01,2
11938,0409-4277-02,2
1612,0409-4282-01,24
5863,0409-4278-01,24
1615,0409-4282-01,23
12020,0409-4776-01,23
5118,0409-4276-01,85
11147,0409-4279-02,85
1123,63323-489-27,10
11473,63323-492-37,10
13270,63323-491-57,11
7058,63323-492-57,88
2510,63323-492-27,45
11380,16729-306-10,19
13043,0406-5112-01,117
11507,43066-555-24,13
9745,0264-7800-09,119
11633,0264-7800-20,120
9918,0990-7983-03,29
9544,0990-7984-37,24
13712,0409-1160-01,2
2803,50742-448-60,125
4984,0409-2308-01,24
1197,0990-7953-02,30
8187,0338-1075-02,27
12147,0409-1761-62,85
12302,66794-230-42,115
12370,63323-411-25,10
7832,55150-195-20,33
12963,55150-198-30,151
2356,55150-250-50,34
12530,63323-426-10,10
5972,0409-3299-05,24
94,11534-195-01,170
280,83090-006-10,171
1304,16729-526-08,9
2519,0406-1170-01,117
14312,0338-0551-11,27
6082,0409-6102-10,85
6581,0409-6102-04,85
13906,43547-603-10,41
605,16729-484-45,19
14087,83090-007-10,172
5999,63323-462-17,11
6869,63323-462-37,11
14327,68094-909-30,67
2041,0054-0373-25,193
3982,0054-0372-25,193
2189,65219-474-10,159
6934,0338-0048-03,14
4471,70121-1389-1,216
2707,55150-163-30,34
3043,71357-007-10,187
331,0169-4060-12,169
3451,0409-4596-20,2
4492,0409-0155-02,2
3786,65219-065-05,45
4185,0409-4900-14,2
4440,63323-421-02,10
4639,0409-4888-20,2
4633,0409-4888-20,85
4658,71288-728-32,31
5096,70069-021-25,213
6956,0338-9557-12,13
767,0409-1304-31,2
6314,63323-924-10,10
7104,63323-924-30,45
6850,70069-753-25,213
13024,83090-003-10,171
7781,0409-2305-05,24
7301,0338-0049-48,12
13264,63323-491-57,45
7928,0409-4888-10,85
10588,63323-122-50,10
